Accession,ExhibitType,URL,Method,Subsidiary,Jurisdiction,NestingLevel,ParentName,Ownership,Footnotes,IsNested
,,,,"Banco Inter S.A.","",0,,,"",false
,,,,"Inter&Co Participações Ltda","",0,,,"",false
,,,,"Mil Partipações e Locação S.A.","",0,,,"",false
,,,,"Inter US Holding, Inc","",0,,,"",false
,,,,"Inter US Finance LCC","",0,,,"",false
,,,,"Inter US Management LLC","",0,,,"",false
,,,,"Inter&Co Securities LLC","",0,,,"",false
,,,,"Inter Advisors LLC","",0,,,"",false
,,,,"INTRGLOBALEU Serviços Administrativos, LDA","",0,,,"",false
,,,,"Inter Marketplace Intermediação de Negócios e Serviços Ltda.","",0,,,"",false
,,,,"Inter&Co Solutions Ltda.","",0,,,"",false
,,,,"Inter Food Ltda.","",0,,,"",false
,,,,"Inter Café Ltda.","",0,,,"",false
,,,,"Inter Boutiques Ltda.","",0,,,"",false
,,,,"Inter Viagens e Entretenimento Ltda.","",0,,,"",false
,,,,"Inter Conectividade Ltda.","",0,,,"",false
,,,,"Inter Distribuidora de Títulos e Valores Mobiliários Ltda.","",0,,,"",false
,,,,"IM Designs Desenvolvimento de Software S.A.","",0,,,"",false
,,,,"Acerto Cobrança e Informações Cadastrais S.A.","",0,,,"",false
,,,,"Inter Asset Gestão de Recursos Ltda","",0,,,"",false
,,,,"Inter Digital Corretora e Consultoria de Seguros S.A.","",0,,,"",false
,,,,"Inter Pag Instituição de Pagamento S.A.","",0,,,"",false
,,,,"Inter Pag Sistemas de PVD Ltda.","",0,,,"",false
,,,,"Inter&Co Payments Inc.","",0,,,"",false
,,,,"Inter&Co Tecnologia e Serviços Financeiros Ltda.","",0,,,"",false
000164117225001723,EX-8,"https://www.sec.gov/Archives/edgar/data/1866030/000164117225001723/ex8-1.htm",Nested,"A2Z Csut2Mate Solutions Corp.","",0,,,"",false
,,,,"1219054 B.V Ltd.","",0,,,"",false
,,,,"A2Z Advanced Solutions Ltd.","",0,,,"",false
,,,,"A2Z Advanced Military Solutions Ltd.","",0,,,"",false
,,,,"AAI Advanced Automotive Innovations Inc.","",0,,,"",false
,,,,"Isramat Ltd.","",0,,,"",false
,,,,"Cust2Mate Ltd.","",0,,,"",false
,,,,"Cust2Mate USA Inc.","",0,,,"",false
000095017025064203,EX-8,"https://www.sec.gov/Archives/edgar/data/1866501/000095017025064203/wbx-ex8/1.htm",Nested,"Wall Box Chargers, S.L.U.","",0,,,"",false
,,,,"Kensington Capital Acquisition Corp. II","",0,,,"",false
,,,,"Wallbox UK Limited","",0,,,"",false
,,,,"SAS Wallbox France","",0,,,"",false
,,,,"WBC Wallbox Chargers Deutschland GmbH","",0,,,"",false
,,,,"Wallbox Italy, S.R.L.","",0,,,"",false
,,,,"Wallbox Netherlands B.V.","",0,,,"",false
,,,,"Wallbox USA Inc.","",0,,,"",false
,,,,"Wallbox Shanghai Ltd.","",0,,,"",false
,,,,"Wallbox AS","",0,,,"Intelligent Solution AS",false
,,,,"Wallbox ApS","",0,,,"",false
,,,,"Wallbox AB","",0,,,"Intelligent Solution Sweden AB",false
,,,,"Wallbox Oy","",0,,,"",false
,,,,"Electromaps, S.L.U.","",0,,,"",false
,,,,"Coil, Inc.","",0,,,"",false
,,,,"AR Electronics Solutions, S.L.U.","",0,,,"",false
,,,,"Wallbox Australia PTY, Ltd","",0,,,"",false
,,,,"WBX Chargers Portugal, Unipessoal Lda","",0,,,"",false
,,,,"Wallbox Belgium BV","",0,,,"",false
,,,,"ABL Gmbh","",0,,,"",false
,,,,"ABL Morocco S.A.","",0,,,"",false
,,,,"ABL Nederland B.V.","",0,,,"",false
,,,,"ABL Co. Ltd","",0,,,"Shangai",false
000182912625003270,EX-8,"https://www.sec.gov/Archives/edgar/data/1866782/000182912625003270/codereonline/ex8-1.htm",Nested,"Asociación en Participación","",0,,,"1",false
,,,,"Codere Marketing Services Limited","",0,,,"Gibraltar, 2",false
,,,,"Codere Israel Marketing Support Services Limited","",0,,,"",false
,,,,"Codere Online Argentina S.A.","",0,,,"",false
,,,,"Codere Online Argentina, S.A. Unión Transitoria","",0,,,"",false
,,,,"Codere Online Colombia S.A.S.","",0,,,"",false
,,,,"Codere Online Management Services Limited","",0,,,"3",false
,,,,"Codere Online Operator Limited","",0,,,"4",false
,,,,"Operating Management Services Panama, S.A.","",0,,,"5",false
,,,,"Codere Online U.S. Corp.","",0,,,"",false
,,,,"Codere Online, S.A.U.","",0,,,"",false
,,,,"Servicios de Juego Online S.A.U.","",0,,,"",false
000182912625004113,EX-8,"https://www.sec.gov/Archives/edgar/data/1866782/000182912625004113/codereonline/ex8-1.htm",Nested,"Asociación en Participación","",0,,,"1",false
,,,,"Codere Online Mexico S.A de C.V.","",0,,,"",false
,,,,"Codere Marketing Services Limited","",0,,,"Gibraltar, 2",false
,,,,"Codere Israel Marketing Support Services Limited","",0,,,"",false
,,,,"Codere Online Argentina S.A.","",0,,,"",false
,,,,"Codere Online Argentina, S.A. Unión Transitoria","",0,,,"",false
,,,,"Codere Online Colombia S.A.S.","",0,,,"",false
,,,,"Codere Online Management Services Limited","",0,,,"3",false
,,,,"Codere Online Operator Limited","",0,,,"4",false
,,,,"Operating Management Services Panama, S.A.","",0,,,"5",false
,,,,"Codere Online U.S. Corp.","",0,,,"",false
,,,,"Codere Online, S.A.U.","",0,,,"",false
,,,,"Servicios de Juego Online S.A.U.","",0,,,"",false
000110465925022354,EX-8,"https://www.sec.gov/Archives/edgar/data/1867102/000110465925022354/evtl-20241231xex8d1.htm",Nested,"Vertical Aerospace Group Ltd.","United Kingdom",0,,,"",false
,,,,"Vertical Aerospace France SAS","France",0,,,"",false
,,,,"Vertical Aerospace North America LLC","Delaware (USA)",0,,,"",false
000119312525062519,EX-8,"https://www.sec.gov/Archives/edgar/data/1867729/000119312525062519/d921190dex81.htm",Nested,"WeRide Pte. Ltd.","",0,,,"Singapore",false
,,,,"WeRide Middle East General Trading Ltd.","",0,,,"",false
,,,,"WeRide Corp.","",0,,,"",false
,,,,"WeRide HK","",0,,,"",false
,,,,"Guangzhou Wenyuan Zhixing Technology Co., Ltd.","",0,,,"",false
,,,,"Guangzhou Jingqi Technology Co., Ltd.","",0,,,"",false
,,,,"Wenyuan Suxing Technology Co., Ltd.","",0,,,"Jiangsu",false
,,,,"Wenyuan Yuexing Travel Technology Co., Ltd.","",0,,,"Guangdong",false
,,,,"Wuxi WeRide Intelligent Technology Co., Ltd.","",0,,,"",false
,,,,"Shanghai Wenyuan Zhixing Technology Co., Ltd.","",0,,,"",false
,,,,"Shenzhen Wenyuan Zhixing Intelligent Technology Co., Ltd.","",0,,,"",false
,,,,"Wenyuan Jingxing Technology Co., Ltd.","",0,,,"Beijing",false
,,,,"Taizhou Wenyuan Zhixing Intelligent Technology Co., Ltd.","",0,,,"",false
,,,,"Shanghai Wenyuan Zhixing Automotive Technology Co., Ltd.","",0,,,"",false
000155485525000232,EX-8,"https://www.sec.gov/Archives/edgar/data/1868995/000155485525000232/ex81/2.htm",Nested,"CI&T Delaware LLC","Delaware",0,,,"",false
,,,,"CI&T Software S.A.","Brazil",0,,,"",false
,,,,"CI&T Portugal Unipessoal Lda","Portugal",0,,,"",false
,,,,"CI&T, Inc.","United States",0,,,"",false
,,,,"CI&T Australia PTY Ltd","Australia",0,,,"",false
,,,,"CI&T Japan, Inc.","Japan",0,,,"",false
,,,,"CI&T Software Inc.","Canada",0,,,"",false
,,,,"CI&T UK Limited","United Kingdom",0,,,"",false
,,,,"CI&T Argentina S.A.","Argentina",0,,,"",false
,,,,"CI&T China, Inc","China",0,,,"",false
,,,,"CINQ Technologies USA LLC","United States",1,"CI&T China, Inc",,"",true
,,,,"CI&T Holding Company Ltd. LTD.","United Kingdom",0,,,"",false
,,,,"CI&T Digital Ltd.","United Kingdom",0,,,"",false
,,,,"SOMO Global Inc.","United States",0,,,"",false
,,,,"SOMO Global SAS.","Colombia",0,,,"",false
,,,,"CI&T Oceania PTY LTD.","Australia",0,,,"",false
,,,,"Unconstrained Thinking PTY LTD","Australia",0,,,"",false
,,,,"CI&T Financial Services Solutions, LLC, LLC","Delaware",0,,,"",false
,,,,"CI&T FinTech Services, INC.","Delaware",0,,,"",false
,,,,"CI&T Colômbia S.A.S.","Colombia",0,,,"",false
,,,,"CI&T SG PTE. LTD.","Singapore",0,,,"",false
,,,,"CI&T Philippines, Inc.","Philippines",0,,,"",false
000114036125014004,EX-8,"https://www.sec.gov/Archives/edgar/data/1869467/000114036125014004/ef20039043/ex8-1.htm",Nested,"Cypres Enterprises Corp.","​",0,,,"",false
,,,,"Darien Compania Armadora S.A.","​",0,,,"",false
,,,,"Fiji Shipping Company Inc.","",0,,,"",false
,,,,"Batiki Shipping Company Inc.","",0,,,"",false
,,,,"Darrit Shipping Company Inc.","",0,,,"",false
000121390025037734,EX-8,"https://www.sec.gov/Archives/edgar/data/1871983/000121390025037734/ea023868801ex8-1/anghami.htm",Nested,"Anghami Inc.","",0,,,"",false
,,,,"Anghami","",0,,,"",false
,,,,"Anghami Technologies Ltd.","",0,,,"",false
,,,,"Anghami for Digital Content","",0,,,"",false
,,,,"Digimusic SAL Offshore","",0,,,"",false
,,,,"Anghami FZ LLC","",0,,,"",false
,,,,"Anghami KSA Co.","",0,,,"",false
,,,,"Spotlight Recreational Services LLC","",0,,,"",false
000119312525092148,EX-8,"https://www.sec.gov/Archives/edgar/data/1872090/000119312525092148/d914461dex81.htm",Nested,"YXT.COM Holding Limited","",0,,,"",false
,,,,"YXT.COM Limited","",0,,,"HK",false
,,,,"Yunxutang Information Technology Co., Ltd.","",0,,,"Jiangsu",false
000121390025031065,EX-8,"https://www.sec.gov/Archives/edgar/data/1872302/000121390025031065/ea023532301ex8-1/nanolabs.htm",Nested,"Nano Tech Cayman Ltd","",0,,,"",false
,,,,"Ipollo Tech Ltd","",0,,,"",false
,,,,"Ipolloverse Cayman Ltd","",0,,,"",false
,,,,"Nano Labs Inc","",0,,,"",false
,,,,"Ipollo Tech Inc","",0,,,"",false
,,,,"Tsuki Inc","",0,,,"",false
,,,,"Ipolloverse Tech Inc","",0,,,"",false
,,,,"Nano Technology HK Limited","",0,,,"",false
,,,,"Nano Labs HK Limited","",0,,,"",false
,,,,"Ipollo HK Limited","",0,,,"",false
,,,,"Nano bit HK Limited","",0,,,"",false
,,,,"IPOLLO PTE. LTD.","",0,,,"",false
,,,,"Ipolloverse HK Limited","",0,,,"",false
,,,,"Haowei Technology Co., Ltd.","",0,,,"Shaoxing",false
,,,,"Zhejiang Haowei Technology Co., Ltd.","",0,,,"",false
,,,,"Zhejiang Metaverse Technology Co., Ltd.","",0,,,"",false
,,,,"Haoweiverse Technology Co., Ltd.","",0,,,"Shaoxing",false
,,,,"Metaski Technology Co., Ltd.","",0,,,"Shaoxing",false
,,,,"Metaverse Technology Co., Ltd.","",0,,,"Shaoxing",false
,,,,"Shenzhen Matamata Technology Co., Ltd.","",0,,,"",false
,,,,"Zhejiang Ipollo Technology Co., Ltd.","",0,,,"",false
,,,,"Metameta Technology Co., Ltd.","",0,,,"Shaoxing",false
,,,,"Hangzhou Meta Technology Co., Ltd.","",0,,,"",false
,,,,"Zhejiang Nanomicro Technology Co., Ltd.","",0,,,"",false
,,,,"Zhejiang NanoBlock Technology Co., Ltd.","",0,,,"",false
,,,,"Zhejiang Weike Technology Co., Ltd.","",0,,,"",false
,,,,"Shenzhen Matavos Technology Co., Ltd.","",0,,,"",false
,,,,"Zhejiang Yuanmao Digital Technology Co., Ltd","",0,,,"",false
,,,,"Zhejiang Ipollo Metacomputing Co., Ltd.","",0,,,"",false
000187447425000006,EX-8,"https://www.sec.gov/Archives/edgar/data/1874474/000187447425000006/listofsubsidiariesex81.htm",Nested,"business/country","the Group",0,,,"",false
,,,,"Allego Holding B.V.","",0,,,"",false
,,,,"Allego US Inc.","",0,,,"",false
,,,,"Allego B.V.","",0,,,"",false
,,,,"Allego Innovations B.V.","",0,,,"",false
,,,,"Allego Employment B.V.","",0,,,"",false
,,,,"Allego GmbH","",0,,,"",false
,,,,"Allego België B.V.","",0,,,"",false
,,,,"Allego France SAS","",0,,,"",false
,,,,"Allego Charging Ltd","",0,,,"",false
,,,,"Allego Denmark ApS","",0,,,"",false
,,,,"Allego Portugal, Unipessoal Lda","",0,,,"",false
,,,,"Allego Norway AS","",0,,,"",false
,,,,"Allego Sweden AB","",0,,,"",false
000110465925030732,EX-8,"https://www.sec.gov/Archives/edgar/data/1875609/000110465925030732/swvl-20241231xex8d1.htm",Nested,"Swvl Inc.","​",0,,,"",false
,,,,"Swvl Group Corp","​",0,,,"",false
,,,,"Swvl Holdco Corp","​",0,,,"",false
,,,,"Pivotal Merger Sub Company 1","​",0,,,"",false
,,,,"Swvl Saudi Regional Headquarters","​",0,,,"",false
,,,,"Smart Mobility Solutions for Transportation Services","​",0,,,"",false
,,,,"Swvl for Mobility Solutions FZE","​",0,,,"",false
,,,,"Smart Way Transportation LLC","​",0,,,"",false
,,,,"Swvl for Smart Transport Applications and Services LLC","​",0,,,"",false
,,,,"Swvl Saudi for Information Technology","​",0,,,"",false
,,,,"Swvl MY For Information Technology SDN BHD","​",0,,,"",false
,,,,"Viapool Inc.","​",0,,,"",false
,,,,"Movilidad Digital S.A.S","​",0,,,"",false
,,,,"Viapool SRL","​",0,,,"",false
,,,,"Viapool SPA","​",0,,,"",false
,,,,"Swvl Brasil Tecnologia LTDA","​",0,,,"",false
,,,,"Swvl Germany GmbH","​",0,,,"",false
,,,,"Door2Door GmbH","​",0,,,"",false
,,,,"Swvl Global FZE","​",0,,,"disposed during 2024",false
,,,,"Swvl Technologies FZE","​",0,,,"disposed during 2024",false
000121390025111691,EX-8,"https://www.sec.gov/Archives/edgar/data/1875994/000121390025111691/ea026574401ex8-1/xinxu.htm",Nested,"Sure Good Co., Limited","",0,,,"",false
,,,,"Supreme Highness Limited","",0,,,"",false
,,,,"Anhui Heri Information Technology Co., Ltd.","",0,,,"",false
,,,,"Anhui Xinxu New Materials Co., Ltd.","",0,,,"",false
000155837025003172,EX-8,"https://www.sec.gov/Archives/edgar/data/1876183/000155837025003172/tmb-20241231xex8d1.htm",Nested,"IHS Holding Limited","Cayman Islands",0,,,"ultimate parent",false
,,,,"IHS Mauritius Cameroon Limited","Mauritius",0,,,"",false
,,,,"IHS Mauritius Côte d’Ivoire Limited","Mauritius",0,,,"",false
,,,,"IHS Mauritius Netherlands Limited","Mauritius",0,,,"",false
,,,,"IHS Mauritius Zambia Limited","Mauritius",0,,,"",false
,,,,"IHS Mauritius Rwanda Limited","Mauritius",0,,,"",false
,,,,"IHS Africa Limited","United Kingdom",0,,,"UK",false
,,,,"IHS Netherlands Coöperatief U.A.","Netherlands",0,,,"Interco",false
,,,,"IHS Netherlands Holdco B.V.","Netherlands",0,,,"",false
,,,,"IHS Netherlands NG1 B.V.","Netherlands",0,,,"",false
,,,,"IHS Netherlands NG2 B.V.","Netherlands",0,,,"",false
,,,,"IHS Nigeria Limited","Nigeria",0,,,"",false
,,,,"INT Towers Limited","Nigeria",0,,,"",false
,,,,"INT Towers NG Finco 1 PLC","Nigeria",0,,,"",false
,,,,"IHS Towers NG Limited","Nigeria",0,,,"",false
,,,,"IHS Côte d’Ivoire S.A.","Côte d’Ivoire",0,,,"",false
,,,,"IHS Cameroon S.A.","Cameroon",0,,,"",false
,,,,"IHS Zambia Limited","Zambia",0,,,"",false
,,,,"IHS Rwanda Limited","Rwanda",0,,,"",false
,,,,"Rwanda Towers Limited","Rwanda",0,,,"",false
,,,,"IHS Brasil Cessão de Infraestruturas S.A.","Brazil",0,,,"",false
,,,,"IHS Towers Colombia S.A.S","Colombia",0,,,"",false
,,,,"San Gimignano Imoveis e Adminsitracao Ltda.","Brazil",0,,,"",false
,,,,"Nigeria Tower Interco B.V.","Netherlands",0,,,"",false
,,,,"IHS GCC Limited","United Arab Emirates",0,,,"",false
,,,,"IHS Netherlands Connect B.V.","Netherlands",0,,,"",false
,,,,"IHS FinCo Management Limited","United Arab Emirates",0,,,"",false
,,,,"IHS GCC MAR Holding Limited","United Arab Emirates",0,,,"",false
,,,,"Global Independent Connect Limited","Nigeria",0,,,"",false
,,,,"IHS SSC FZE","United Arab Emirates",0,,,"",false
,,,,"IHS Netherlands RSA B.V.","Netherlands",0,,,"",false
,,,,"IHS Netherlands BR B.V.","Netherlands",0,,,"",false
,,,,"IHS South Africa Holding Proprietary Limited","South Africa",0,,,"",false
,,,,"IHS Towers South Africa Proprietary Limited","South Africa",0,,,"",false
,,,,"IHS Netherlands PHP B.V.","Netherlands",0,,,"",false
,,,,"IHS Towers Inc.","United States of America",0,,,"",false
,,,,"IHS Netherlands EGY B.V.","Netherlands",0,,,"",false
,,,,"IHS Telecom Towers Egypt S.A.E.","Egypt",0,,,"",false
000162828025021127,EX-8,"https://www.sec.gov/Archives/edgar/data/1876431/000162828025021127/ex81listofsubsidiaries.htm",Nested,"Prenetics Holding Company Limited","Cayman Islands",0,,,"formerly known as “Prenetics Group Limited”",false
,,,,"Prenetics International Limited","British Virgin Islands",0,,,"",false
,,,,"Prenetics Asia Limited","British Virgin Islands",0,,,"",false
,,,,"Prenetics Limited","Hong Kong",0,,,"",false
,,,,"Prenetics Limited Taiwan Branch","Taiwan",0,,,"",false
,,,,"Qianhai Prenetics Technology Co., Ltd.前海皮樂迪科技 有限公司","PRC",0,,,"Shenzhen, 深圳",false
,,,,"Zhuhai Prenetics Technology Co., Ltd.珠海皮樂迪科技有限公司","PRC",0,,,"",false
,,,,"Prenetics Pte. Ltd.","Singapore",0,,,"",false
,,,,"Prenetics EMEA Limited","England & Wales",0,,,"formerly known as “DNAFit Life Sciences Limited”",false
,,,,"Oxsed Limited","England & Wales",0,,,"",false
,,,,"Prenetics Innovation Labs Private Limited","India",0,,,"",false
,,,,"Prenetics Sdn Bhd","Malaysia",0,,,"Malaysia",false
,,,,"IM8 Global Limited","Cayman Islands",0,,,"formerly known as “AAC Merger Limited”",false
,,,,"Europa Global Holdings Inc.","State of Delaware, USA",0,,,"",false
,,,,"Europa Partners Holdings, LLC","State of Delaware, USA",0,,,"",false
,,,,"Europa Sports Investments, LLC","State of Delaware, USA",0,,,"",false
,,,,"Europa Sports Partners, LLC","State of Delaware, USA",0,,,"",false
,,,,"Hubmatrix Partners, LLC","State of Delaware, USA",0,,,"",false
000119312525104005,EX-8,"https://www.sec.gov/Archives/edgar/data/1876581/000119312525104005/d842389dex8.htm",Nested,"Volume Jet Trading Inc.","",0,,,"",false
,,,,"Nirvana Product Trading Inc.","",0,,,"",false
,,,,"King Of Hearts Inc.","",0,,,"",false
,,,,"Tankpunk Inc.","",0,,,"",false
,,,,"Intercontinental Crude And Product Enterprises Inc.","",0,,,"",false
,,,,"Petroleum Trading And Shipping Inc.","",0,,,"",false
,,,,"Clean Power Inc.","",0,,,"",false
,,,,"Mr. Roi Inc.","",1,"Clean Power Inc.",,"",true
,,,,"Blue Oddysey International Inc.","",0,,,"",false
,,,,"Haven Exotic Trading Inc.","",0,,,"",false
,,,,"Aquatic Success International Inc.","",0,,,"",false
,,,,"Alpine Hydrocarbons Inc.","",0,,,"",false
,,,,"Artemisia Commodities Inc.","",0,,,"",false
,,,,"Aurelia World Transports Inc.","",0,,,"",false
,,,,"Edrys Shipments Inc.","",0,,,"",false
,,,,"Guinevere Dry Cargoes Inc.","",0,,,"",false
,,,,"Imperial Petroleum Product Solutions Inc.","",0,,,"",false
,,,,"Laurentia Bulk Inc.","",0,,,"",false
,,,,"Ophelia Grain Inc.","",0,,,"",false
,,,,"Poseidonas Corporation Inc.","",0,,,"",false
,,,,"Sapphira Wheat Inc.","",0,,,"",false
000121390025036244,EX-8,"https://www.sec.gov/Archives/edgar/data/1876766/000121390025036244/ea023910501ex8-1/lichen.htm",Nested,"Legend Consulting Limited","",1,,,"BVI",true
,,,,"Legend Consulting Limited","",1,,,"HK",true
,,,,"Fujian Lichen Management Consulting Limited","",1,,,"PRC",true
,,,,"Lichen Holding Singapore Pte. Ltd.","",1,,,"",true
,,,,"Bondly Enterprises Limited","",1,,,"HK",true
,,,,"Xiamen Bondly Management and Consulting Company Limited","",1,,,"PRC",true
000121390025044150,EX-8,"https://www.sec.gov/Archives/edgar/data/1877333/000121390025044150/ea024119701ex8-1/thinter.htm",Nested,"TH Hong Kong International Limited","",0,,,"",false
,,,,"PLKC International Limited","",0,,,"",false
,,,,"PLKC HK International Limited","",0,,,"",false
,,,,"Tim Hortons Holdings Co. Ltd.","",0,,,"China",false
,,,,"Tim Hortons Food and Beverage Management Co., Ltd.","",0,,,"Shanghai",false
,,,,"Tim Hortons Food and Beverage Services Co., Ltd.","",0,,,"Beijing",false
,,,,"Tim Hortons Food and Beverage Co., Ltd.","",0,,,"Shenzhen",false
,,,,"Tims Coffee Co., Ltd.","",0,,,"Shenzhen",false
,,,,"Shanghai Donuts Enterprise Management Co., Ltd.","",0,,,"",false
,,,,"Bobipai Catering Management Co., Ltd.","",0,,,"Shanghai",false
000187778725000019,EX-8,"https://www.sec.gov/Archives/edgar/data/1877787/000187778725000019/exhibit812024.htm",Nested,"Companies consolidated on a linebyline basis","",0,,,"",false
,,,,"In.co. S.p.A.","",0,,,"",false
,,,,"Lanificio Ermenegildo Zegna e Figli S.p.A.","",0,,,"",false
,,,,"Ezi S.p.A.","",0,,,"",false
,,,,"EZ Service S.r.l.","",0,,,"",false
,,,,"Bonotto S.p.A.","",0,,,"",false
,,,,"Cappellificio Cervo S.r.l.","",0,,,"",false
,,,,"Thom Browne Services Italy S.r.l.","",0,,,"",false
,,,,"Thom Browne Retail Italy S.r.l.","",0,,,"",false
,,,,"Gruppo Dondi S.p.A.","",0,,,"",false
,,,,"Tessitura Ubertino S.r.l.","",0,,,"",false
,,,,"Tizeta S.r.l.","",0,,,"",false
,,,,"Tom Ford Distribution S.r.l.","",0,,,"",false
,,,,"Ermenegildo Zegna Australia PTY LTD","",0,,,"",false
,,,,"Ermenegildo Zegna H.m.b.H.","",0,,,"",false
,,,,"Ezesa Brasil Participacoes LTDA","",0,,,"",false
,,,,"Ermenegildo Zegna Canada Inc.","",0,,,"",false
,,,,"Thom Browne Canada","",0,,,"",false
,,,,"EZ CA Holding Corp.","",0,,,"",false
,,,,"Thom Browne Co., Ltd.","",0,,,"China",false
,,,,"Ermenegildo Zegna Co., LTD","",0,,,"China",false
,,,,"Zegna Enterprise Management Co., Ltd.","",0,,,"China",false
,,,,"Tom Ford Clothing Retail Shanghai Company Limited","",0,,,"",false
,,,,"Ermenegildo Zegna Czech S.r.o.","",0,,,"",false
,,,,"EZ US Holding Inc.","",0,,,"",false
,,,,"Thom Browne Inc.","",0,,,"",false
,,,,"Tom Ford International LLC","",0,,,"",false
,,,,"Ermenegildo Zegna Denmark ApS","",0,,,"",false
,,,,"Fantasia Limited","",0,,,"London",false
,,,,"Thom Browne UK Limited","",0,,,"",false
,,,,"Tom Ford Showroom Limited","",0,,,"",false
,,,,"Tom Ford Retail UK Limited","",0,,,"",false
,,,,"Tom Ford Studio Limited","",0,,,"",false
,,,,"T. F Property Ltd","",0,,,"",false
,,,,"Société de Textiles Astrum France S.à.r.l.","",0,,,"",false
,,,,"Thom Browne France Services","",0,,,"",false
,,,,"Thom Browne Eyewear France SAS","",0,,,"",false
,,,,"Ermenegildo Zegna GmbH","",0,,,"",false
,,,,"E.Zegna Attica Single Member Societé Anonyme","",0,,,"",false
,,,,"Ermenegildo Zegna Hong Kong LTD","",0,,,"",false
,,,,"Ermenegildo Zegna LTD","",0,,,"Macau",false
,,,,"E.Z. Trading LTD","",0,,,"Hong Kong",false
000121390025041631,EX-8,"https://www.sec.gov/Archives/edgar/data/1879248/000121390025041631/ea023964901ex8-1/adstec.htm",Nested,"1. adstec Energy GmbH","",0,,,"",false
,,,,"2. adstec Energy Inc.","",0,,,"",false
,,,,"3. adstec Energy Service GmbH","",0,,,"",false
,,,,"4. adstec Energy Austria GmbH","",0,,,"",false
,,,,"5. adstec Energy Schweiz GmbH","",0,,,"",false
000164117225004566,EX-8,"https://www.sec.gov/Archives/edgar/data/1881472/000164117225004566/ex8-1.htm",Nested,"Giraffe Financial Holdings Limited","",0,,,"",false
,,,,"Giraffe Capital Limited","",0,,,"",false
,,,,"Giraffe Investment Limited","",0,,,"",false
,,,,"Magic Empire Investment Limited","",0,,,"",false
,,,,"Giraffe Corporate Services Limited","",0,,,"",false
000121390025025843,EX-8,"https://www.sec.gov/Archives/edgar/data/1885408/000121390025025843/ea023464801ex8-1/jeffs.htm",Nested,"Smart Repair Pro","",0,,,"",false
,,,,"Pure NJ Logistics LLC","",0,,,"",false
,,,,"Top Rank Ltd.","",0,,,"",false
,,,,"Jeffs’ Brands Holdings Inc.","",1,"Top Rank Ltd.",,"",true
,,,,"SciSparc Nutraceuticals Inc.","",1,"Top Rank Ltd.",,"",true
,,,,"Fort Products Ltd.","",1,"Top Rank Ltd.",,"",true
,,,,"Fort Products LLC","",1,"Top Rank Ltd.",,"",true
000095017025093260,EX-8,"https://www.sec.gov/Archives/edgar/data/1885827/000095017025093260/vrax-ex8/1.htm",Nested,"Virax Biolabs Limited","",0,,,"UK",false
,,,,"Virax Biolabs Limited","",0,,,"",false
,,,,"Virax Immune TCell Medical Device Company Limited","",0,,,"",false
,,,,"Virax Biolabs Pte. Limited","",0,,,"",false
,,,,"Logico Bioproducts Corp.","",0,,,"",false
,,,,"Shanghai Xitu Consulting Co., Limited","",0,,,"",false
,,,,"Virax Biolabs USA Management, Inc.","",0,,,"",false
,,,,"Virax Biolabs Group Holdings Ltd","",0,,,"",false
,,,,"Virax Biolabs Trading B.V.","",0,,,"",false
,,,,"Virax Biolabs UK Operating Limited","",0,,,"",false
000121390025037490,EX-8,"https://www.sec.gov/Archives/edgar/data/1888014/000121390025037490/ea023938301ex8-1/akanda.htm",Nested,"1371011 BC Limited","",0,,,"",false
,,,,"1468243 BC Limited","",0,,,"",false
000121390025102251,EX-8,"https://www.sec.gov/Archives/edgar/data/1888525/000121390025102251/ea025905601ex8-1/ubxtech.htm",Nested,"Snailinsur Group Limited","",0,,,"",false
,,,,"Beijing Lianghua Technology Co., Limited","",0,,,"",false
,,,,"Suzhou Lianghua Digital Technology Co., Limited","",0,,,"",false
,,,,"Zhejiang JZSC Enterprise Management Co., Ltd","",0,,,"",false
,,,,"Shanghai ZLQX Technology Service Co., Ltd","",0,,,"",false
,,,,"Zhejiang Decision Intelligent Technology Co., Ltd.","",0,,,"",false
,,,,"Zhejiang JZSC Technology Co., Ltd","",0,,,"",false
,,,,"Suzhou Youjiayoubao Technology Co., Limited","",0,,,"",false
,,,,"Youjiayoubao Technology Co., Limited","",0,,,"Beijing",false
,,,,"Jiangsu YJYC Technology Co., Ltd.","",0,,,"",false
,,,,"Rudongyoujia Smart Technology Co., Ltd.","",0,,,"",false
,,,,"Jiangsu Jingmo Technology Co., Ltd.","",0,,,"",false
000110465925104370,EX-8,"https://www.sec.gov/Archives/edgar/data/1888980/000110465925104370/lre-20250630xex8d1.htm",Nested,"Lead Real Estate HK Co. Limited","​",0,,,"",false
,,,,"Lead Real Estate Global Co., Ltd.","​",0,,,"",false
,,,,"Real Vision Co., Ltd.","​",0,,,"",false
,,,,"LRE Management Co., Ltd.","​",0,,,"",false
000141057825000356,EX-8,"https://www.sec.gov/Archives/edgar/data/1889109/000141057825000356/blte-20241231xex8d1.htm",Nested,"Belite Bio Holdings Corp.","​",0,,,"",false
,,,,"Belite Bio, LLC","",0,,,"",false
,,,,"RBP4 Pty Ltd","",0,,,"",false
,,,,"Belite Bio Limited","",0,,,"HK",false
,,,,"Belite Bio Limited","",0,,,"Shanghai",false
,,,,"Belite Bio Inc","​",0,,,"Taiwan",false
